,creativeId,probability
99,1d99aec6,0.4807200105412064
100,1da6fddc,0.4106118950263555
101,1e2accd1,0.10691909447011576
102,1e618f50,0.4069695164873884
103,1ea7c9f9,0.22276278759987822
104,1ebb3e00,0.10616480152444806
105,1f796e59,0.20735489710430982
106,1fdb440d,0.2107921834131891
107,200a64de,0.593149568048806
108,20c150e4,0.38815361434307993
109,211241fd,0.39406333593187903
110,21d15b1b,0.949755198459692
111,225af860,0.7087120172832787
112,225af860,0.7087120172832787
113,226fd2da,0.34899901796025923
114,226fd2da,0.34899901796025923
115,227e0e2f,0.9495766270311207
116,22b9f5fd,0.10382416214038125
117,22c2f5f4,0.35856461095686354
118,233def93,0.2036099085318004
119,245762af,0.4638365127614666
120,2477f373,0.10499920119881953
121,249dfd51,0.22699550594149856
122,24ffc21b,0.10382416214038125
123,256d1053,0.11308927447674616
124,256f4361,0.3096767363284177
125,256f4361,0.3096767363284177
126,25ad03a5,0.47712045135597364
127,260d9844,0.36314014878725304
128,266a3f36,0.2531041589815328
129,26a65cce,0.10452749914074795
130,26f1dff3,0.310379703384878
131,27167f64,0.14341255516151982
132,271a22c1,0.3096059066444766
133,271ea4c1,0.22252614753180425
134,2781f5a6,0.2197043726972161
135,27b6b397,0.5102222457419007
136,27c1a303,0.1077826001134145
137,27ee66d6,0.3122682443068143
138,282599fd,0.47712045135597364
139,2836df3e,0.5027950195224935
140,2836df3e,0.5027950195224935
141,2836df3e,0.5027950195224935
142,28fa32a0,0.2107921834131891
143,2956dc44,0.3713551574718225
144,29870dda,0.17692154879969396
145,29889ed9,0.22594643362059164
146,299f7e55,0.22563753428940014
147,29ff5b89,0.3087223965505485
148,2a20eeaf,0.12107886147202819
149,2a3ece85,0.11332371024239903
150,2a915215,0.40650864075819176
151,2b3e66fe,0.14607564268458095
152,2b3f3293,0.12590371471683093
153,2b84c8ef,0.21973715357279736
154,2bd28914,0.22794984571936772
155,2c3174c2,0.10546146452408137
156,2c5c299d,0.10382416214038125
157,2cdadd7c,0.23298970500301272
158,2cfabc40,0.24709811459042894
159,2d097ff9,0.10382416214038125
160,2dace4af,0.36314014878725304
161,2e23b2e9,0.10570253819918624
162,2e5a8c92,0.22252614753180425
163,2eea0696,0.46533056092585845
164,2f0b43ce,0.10614529772971439
165,2f0b43ce,0.10614529772971439
166,2fb2c944,0.4285913643156076
167,307305b8,0.21400508475629748
168,30d37d93,0.2836034232836936
169,310ff3f4,0.10616480152444806
170,312667a4,0.22780617243670956
171,317a7bfd,0.2106025278563526
172,31aec7d5,0.27396231353784767
173,31e795a8,0.42244734514416993
174,324d7ab0,0.22458974554041486
175,328ac4d3,0.24320909285904502
176,32af8485,0.192297872072536
177,32d3017c,0.2430118966592372
178,32f67c4b,0.41361543245923743
179,3327f54f,0.10614529772971439
180,3327f54f,0.10614529772971439
181,33471be7,0.548766833566682
182,33611724,0.14088858456509143
183,33aee8e0,0.5803782245502296
184,33aee8e0,0.5803782245502296
185,33da14c7,0.6489392761656703
186,33e5825c,0.10382416214038125
187,340d6df2,0.22977680365990433
188,341aa79f,0.3566244066959367
189,3444d72c,0.33368249862480154
190,348c1cdc,0.9499766270311205
191,35455d41,0.41020670450988933
192,356a2523,0.21242948579688925
193,3616cc98,0.10382416214038125
194,3616cc98,0.10382416214038125
195,36f64509,0.2447769790010958
196,37365492,0.546131364056859
197,37f4b245,0.1858003273435234
198,38435d2b,0.1952459464302052
199,38bc6933,0.30203943856873294
200,390849d0,0.26960453685356767
201,395397eb,0.5154107761436256
202,395397eb,0.5154107761436256
203,39f47704,0.123470456801396
204,3a134df9,0.357018468161024
205,3a266304,0.4069695164873884
206,3a8bfc22,0.3096059066444766
207,3ac0c1a2,0.10614529772971439
208,3ad86ee6,0.5720472191715685
209,3b47d791,0.22276278759987822
210,3b55d290,0.22493313158616282
211,3c63c1f1,0.6489392761656703
212,3c77082a,0.22794984571936772
213,3cb79d9e,0.10382416214038125
214,3ccd4d97,0.10452749914074795
215,3cfe977f,0.6735394927612336
216,3de6e072,0.4087060338190778
217,3f02b494,0.10452749914074795
218,3f053ace,0.10382416214038125
219,3f60f09a,0.12269666006099463
220,3fa554db,0.3451291081981283
221,4021a266,0.22477701285644244
222,40688e89,0.11832506126797361
223,412aa11e,0.18462528828508515
224,41689259,0.10732033678815267
225,418563cd,0.22535583003913126
226,41d12bfb,0.45328692164414724
227,41f8dc95,0.26650960452383315
228,427a1306,0.3818226952975985
229,42ea5547,0.234942877795325
230,42fe6426,0.23298970500301272
231,434c8f37,0.9347808391438207
232,436a45bd,0.3818226952975985
233,43a2c259,0.291468204189306
234,443770bc,0.41095308856613255
235,448ec245,0.21703424433656468
236,44953d5e,0.47153216225229566
237,44b83579,0.10855639685381586
238,46aa2646,0.2783418340018244
239,470fa163,0.20896522547265253
240,47148802,0.30653085274685904
241,471f6ed5,0.22794984571936772
242,47a048a8,0.5720472191715685
243,47a4b9d4,0.39533845446879484
244,47b90266,0.11343968842477486
245,47c0ec70,0.2197043726972161
246,487ae145,0.9284854621381924
247,4930c1bc,0.4121617260748925
248,498d10b9,0.22794984571936772
249,4a4d80fc,0.4121617260748925
250,4a749311,0.2106025278563526
251,4a77eee6,0.24630402518877953
252,4afe696a,0.3454251549874934
253,4b432d9c,0.40681504492962217
254,4b53e41f,0.2276769656284644
255,4bd16855,0.37178072867249234
256,4c8248d8,0.21820928339500298
257,4ca43adb,0.10382416214038125
258,4dba695b,0.10382416214038125
259,4ecc9039,0.20896522547265253
260,4f1d2e63,0.6543881512108318
261,4fe093fd,0.10570253819918624
262,4ff2d491,0.11112146582076701
263,505c4135,0.11459609024052607
264,5159b0ae,0.3373424754258884
265,5163df33,0.13930136256507147
266,51e05457,0.3613131908467163
267,52695928,0.11505748701374131
268,533fb6fb,0.27900167519017915
269,534855ce,0.1935374775691121
270,536e2f07,0.37178072867249234
271,53779568,0.3523442933796993
272,5379db94,0.21820928339500298
273,53e8074b,0.10382416214038125
274,548376eb,0.790820632518512
275,54c526f4,0.9499766270311205
276,5521df72,0.10452749914074795
277,5523fcb0,0.7724673315182378
278,56be5398,0.20896522547265253
279,574ad295,0.21014026453109078
280,57c74675,0.11343968842477486
281,5822400c,0.2151354054792829
282,5848e0c0,0.20896522547265253
283,58a957c5,0.9186434334375106
284,5a524ddc,0.11529942724089277
285,5a5aeef2,0.12606523729850475
286,5a851ffa,0.4207009181065975
287,5b5e4db3,0.2852261432659304
288,5bd43c63,0.34709464225596826
289,5c0f5c30,0.21703424433656468
290,5c2a5397,0.35705181782118445
291,5c5e7140,0.3470092450361851
292,5c6fe39c,0.7114060472021214
293,5cb604b8,0.10809413352855403
294,5ccd5f1b,0.10570253819918624
295,5d6c5c69,0.31968595945325673
296,5da5c85b,0.3711156429484814
297,5dfaff6a,0.2690601809185559
298,5e33a88e,0.37016130317061213
299,5eacdbd7,0.9499766270311205
300,5f8c79fe,0.18619769402415756
301,5f98b80c,0.3523312163563768
302,5fab1861,0.2688307401131663
303,60d8dfac,0.23578130718066417
304,611214ec,0.23298970500301272
305,61772562,0.5803782245502296
306,61772562,0.5803782245502296
307,61884216,0.10732033678815267
308,61b74d36,0.12351211938746312
309,61c130b4,0.20896522547265253
310,623723be,0.7131854448879024
311,623d848c,0.6892998447485021
312,63f2d4b1,0.45404944440652867
313,63f6f3de,0.3022734592922911
314,6426a576,0.3523442933796993
315,649aec75,0.5349924804318718
316,64bef0a9,0.11242638639034608
317,64fef85e,0.41174376029949117
318,651c915d,0.37178072867249234
319,654b8b15,0.22458974554041486
320,655a7993,0.31665679987298956
321,659d88f3,0.2255165878039328
322,65bdd6b1,0.15306867476053826
323,65c1f730,0.1203755244716615
324,66031121,0.1207166565973414
325,665377b5,0.26723322297801927
326,6654a99c,0.1952459464302052
327,66bf874c,0.20812869384471117
328,66c56ab0,0.35856461095686354
329,66df8393,0.11529942724089277
330,67028277,0.8650312075892451
331,68f646b4,0.23298970500301272
332,6937021b,0.3351091880936383
333,6a64f3d4,0.5385363901032324
334,6a8367ad,0.18462528828508515
335,6a850a69,0.10382416214038125
336,6bdf043b,0.12709102243786577
337,6c5f6b94,0.10691909447011576
338,6c855bfd,0.10614529772971439
339,6c8f49bb,0.23976959676154777
340,6cf7049f,0.11505748701374131
341,6cff21a8,0.1783328758182734
342,6dada99c,0.3892654637169619
343,6db30f4b,0.8435842477378036
344,6db3924c,0.22794984571936772
345,6dd7ea6e,0.45297402151486765
346,6e1f4cf3,0.21518012381473578
347,6e4d6519,0.2106025278563526
348,6f3b06f3,0.22276278759987822
349,6faeee7e,0.1791424685857152
350,6faeee7e,0.1791424685857152
351,6fafb447,0.10382416214038125
352,6fc4d031,0.22780264688352325
353,70893743,0.4321909235008405
354,70f443ea,0.4794231556169005
355,7156ea15,0.19842285041231086
356,71ea9683,0.11691722582985921
357,71f33e4b,0.10382416214038125
358,72316268,0.12107886147202819
359,729c73a7,0.1895440718684814
360,7304d650,0.5306221948458063
361,734fdb6f,0.34315343299067225
362,737dc56b,0.8542748870674589
363,73851cf2,0.2041581357142321
364,73c37e7b,0.12512991797642956
365,73d1f067,0.33368249862480154
366,73e4505c,0.23601886458327986
367,746423f7,0.22794984571936772
368,75513f30,0.10452749914074795
369,75be7bd9,0.12351211938746312
370,75c9969c,0.23601886458327986
371,766cd047,0.13726155738297469
372,775a5c68,0.11617193262411037
373,77b06554,0.22977680365990433
374,78a890ff,0.10382416214038125
375,791cb989,0.3134438985298812
376,792a6824,0.24709811459042894
377,798933d0,0.3489494492971119
378,79a7767f,0.11404418497931251
379,7a553c86,0.5470764885753137
380,7a5cba16,0.10382416214038125
381,7a7f307f,0.9433063818336165
382,7bb0ebdc,0.10616480152444806
383,7bbefbf4,0.885668713945588
384,7bbefbf4,0.885668713945588
385,7be8f0e5,0.12898637286419518
386,7ccd2ab9,0.281458981064467
387,7cfea437,0.10809413352855403
388,7dc49df1,0.23473655946395905
389,7ddebfcf,0.38736880943726326
390,7de9fc67,0.36314014878725304
391,7dee87e4,0.21593736743026126
392,7e1ced51,0.22456224802606362
393,7e4d3ae3,0.3760994992084138
394,7eefb4e3,0.10452749914074795
395,7f3a9ac0,0.3882662897795687
396,7f7fd383,0.12269666006099463
397,7f90c0ea,0.10614529772971439
398,7fd15723,0.782037475352333
399,7ff349b3,0.10691909447011576
400,80625244,0.11529942724089277
401,8129d8eb,0.4551726071956055
402,831fd47d,0.1176910225702606
403,84605ca8,0.22977680365990433
404,84b58636,0.10499920119881953
405,84e76c79,0.4903648290039564
406,84f6649a,0.11832506126797361
407,858a99b5,0.5831480328279088
408,868fc274,0.357018468161024
409,86b7008d,0.34762279140036667
410,873f3a4b,0.19642098548864342
411,8750fc09,0.2255165878039328
412,8752e5db,0.1077826001134145
413,87563f67,0.38471683082837344
414,876e43c4,0.23601886458327986
415,879f2771,0.1382254970420303
416,879f2771,0.1382254970420303
417,88076e55,0.3818226952975985
418,882c3d4f,0.22594643362059164
419,88742c6e,0.21014026453109078
420,88cf00dd,0.2119672224716274
421,8966d106,0.11404418497931251
422,8a5cef44,0.4807200105412064
423,8bb57ac7,0.790820632518512
424,8bd43eed,0.1077826001134145
425,8be02d54,0.10614529772971439
426,8ce5f7d0,0.10382416214038125
427,8d040aaf,0.21411040948972462
428,8d0b8010,0.25585273887138565
429,8dd9ceda,0.2910515833582334
430,8e4b0053,0.12351211938746312
431,8e5972ea,0.11404418497931251
432,8eb5e642,0.10382416214038125
433,90266910,0.4807200105412064
434,9097f4c2,0.21973715357279736
435,909fffcf,0.3613131908467163
436,90f0a37f,0.44975481136466194
437,90f7a973,0.10570253819918624
438,91441215,0.21973715357279736
439,91eaa88b,0.11832506126797361
440,920358a0,0.27326800825998077
441,92933797,0.234942877795325
442,9313a0bb,0.2531041589815328
443,932c900c,0.69801285400848
444,93879420,0.10616480152444806
445,93bf90dd,0.20896522547265253
446,94429a28,0.10452749914074795
447,94b6c973,0.509862087000316
448,96e0f100,0.23475313804404283
449,982e1dee,0.22794984571936772
450,986e9501,0.13212295005238686
451,993fdfa8,0.3116169405893445
452,9a192911,0.39731289882329995
453,9a2c9247,0.5010965408181032
454,9a6f7b54,0.11496101262609912
455,9a9f25e3,0.12269666006099463
456,9bb920b5,0.4744052031028423
457,9c4de4e9,0.21400508475629748
458,9ccc8542,0.2106025278563526
459,9ddbaf4f,0.42588169524090325
460,9ddd656e,0.22977680365990433
461,9e141c1e,0.2119672224716274
462,9e40d377,0.22914409575170638
463,9e9141f6,0.4106118950263555
464,a0409ede,0.2106025278563526
465,a0908179,0.3566244066959367
466,a1cffafa,0.11691722582985921
467,a26c88f0,0.22977680365990433
468,a282bb8c,0.48178438487200026
469,a3dc7b30,0.192297872072536
470,a46eaced,0.12709102243786577
471,a486f2b5,0.375294964705453
472,a4ae2e4b,0.10570253819918624
473,a50f4d9b,0.20896522547265253
474,a50f4d9b,0.20896522547265253
475,a52cdd26,0.20896522547265253
476,a5691629,0.26650960452383315
477,a58fb384,0.69801285400848
478,a5d37c8e,0.2106025278563526
479,a5e81fc7,0.23676983573586166
480,a62846d8,0.3523442933796993
481,a6a925f3,0.11000175261747999
482,a6a925f3,0.11000175261747999
483,a79b33b6,0.26723322297801927
484,a81a8191,0.12898637286419518
485,a820e53b,0.3900088107944999
486,a836e306,0.7228216784592657
487,a9049ca6,0.34857713117823586
488,a9ed84c3,0.3507764072376485
489,aa548752,0.3642228122170163
490,aa792460,0.11459609024052607
491,aa7e12e2,0.1504055872374771
492,ab1e7114,0.36039156889740015
493,ab809c00,0.1077826001134145
494,ac3b10b9,0.11691722582985921
495,ac6c81aa,0.36441682622400207
496,ac7ad42d,0.281458981064467
497,acb2bf9f,0.19864130131405072
498,ad3e9cf2,0.10382416214038125
499,ae12a42d,0.3302760156346678
500,aec5c385,0.12898637286419518
501,af2c8c29,0.9186434334375106
502,b01df09f,0.10855639685381586
503,b01df09f,0.10855639685381586
504,b038e8ac,0.11404418497931251
505,b09dea60,0.36314014878725304
506,b11af138,0.14607564268458095
507,b17c41d8,0.6606985071088322
508,b17c41d8,0.6606985071088322
509,b1cb15d7,0.20735489710430982
510,b1cb15d7,0.20735489710430982
511,b21f2ca4,0.17023027930168821
512,b354135d,0.3130420410472157
513,b37c229d,0.10382416214038125
514,b382a469,0.24553022844837816
515,b470567a,0.12590371471683093
516,b4b81122,0.10382416214038125
517,b52e951f,0.20601787453034998
518,b56c877c,0.20896522547265253
519,b56c877c,0.20896522547265253
520,b56c877c,0.20896522547265253
521,b56c89fd,0.44403331660769446
522,b576515a,0.11832506126797361
523,b722af95,0.19696962212430238
524,b74d6494,0.4807200105412064
525,b7968ed6,0.25585273887138565
526,b7acc9b8,0.17186758168538835
527,b7acc9b8,0.17186758168538835
528,b85406aa,0.1176217242676069
529,b8c932f7,0.467905441590566
530,b8e5c5d0,0.4807200105412064
531,b95236b9,0.20801088569478332
532,b99301fe,0.22794984571936772
533,b9a8af6f,0.7530545638122212
534,b9ea1602,0.1661073721583875
535,ba47c29b,0.3850208785565485
536,ba678397,0.21518012381473578
537,ba8d2301,0.21014026453109078
538,badebd80,0.36860657758196974
539,bbc0e446,0.21787741475667946
540,bc17516c,0.11832506126797361
541,bdb92895,0.10499920119881953
542,bdd806dd,0.6543881512108318
543,bdd806dd,0.6543881512108318
544,bdfa8981,0.24391242985941172
545,bf136a0e,0.3711156429484814
546,bf45c4da,0.41565428165443036
547,bf5df1b7,0.3096767363284177
548,c1058a0a,0.1176217242676069
549,c1230f74,0.7359775756068032
550,c24513ff,0.2255165878039328
551,c24513ff,0.2255165878039328
552,c2cbc340,0.10452749914074795
553,c302f89b,0.2531041589815328
554,c37cbcfd,0.21423056667692034
555,c432a30d,0.10452749914074795
556,c46527df,0.22794984571936772
557,c4796ab4,0.2187828137949282
558,c495789c,0.3308036139069761
559,c49df5ab,0.3122682443068143
560,c5467244,0.31968595945325673
561,c55067ed,0.2119672224716274
562,c57c0a49,0.10732033678815267
563,c5955d75,0.12512991797642956
564,c5cd3cf9,0.5085863096446037
565,c60174e9,0.2881144830460802
566,c64d421f,0.3830978138345143
567,c6700822,0.25585273887138565
568,c6c4c489,0.20601787453034998
569,c70a99c8,0.23601886458327986
570,c744d1cf,0.3585863543030748
571,c78804de,0.4807200105412064
572,c7c0c05b,0.2531041589815328
573,c7e46057,0.10614529772971439
574,c893b0e6,0.10452749914074795
575,c8db0e08,0.22794984571936772
576,c8fe8596,0.3240339547112922
577,c9126b5c,0.1207166565973414
578,c9e609bc,0.4807200105412064
579,ca153813,0.38006865425424713
580,cab8838f,0.3118818754889621
581,cb4e01f3,0.22849449854058354
582,cbe5dd8d,0.10691909447011576
583,ccbb9ca5,0.765318859606522
584,cd075b63,0.3613131908467163
585,cd0d13de,0.10614529772971439
586,cd99c9e7,0.1504055872374771
587,cdcbf9f4,0.24709811459042894
588,ce2a71fc,0.20896522547265253
589,ce3403d4,0.43079257676006016
590,ce577c07,0.10616480152444806
591,ce8820bc,0.18705309686653887
592,cec46a9d,0.22794984571936772
593,cee56793,0.2454803160014625
594,cf731ee6,0.3754082366202659
595,cf731ee6,0.3754082366202659
596,cf7bfea1,0.21703424433656468
597,d0296264,0.13059811492143503
598,d0b4febf,0.2255165878039328
599,d157eeb0,0.2186715467202648
600,d15f9727,0.13498990968746388
601,d197267b,0.10732033678815267
602,d1ab5692,0.26960453685356767
603,d1dd0d89,0.23157735366714127
604,d277918a,0.2688307401131663
605,d327a431,0.23358560666784495
606,d3368e4b,0.790896813733968
607,d3637c08,0.790820632518512
608,d3637c08,0.790820632518512
609,d3edf7e6,0.3713551574718225
610,d4063b09,0.10614529772971439
611,d435d55e,0.21973715357279736
612,d46167f6,0.3505173354391627
613,d49b0784,0.765318859606522
614,d5cff1d8,0.22780617243670956
615,d678c435,0.21820928339500298
616,d7842625,0.16996382704615307
617,d7c6e692,0.281458981064467
618,d887077f,0.10452749914074795
619,d8eaada7,0.2036099085318004
620,d984c2d3,0.26848806006111564
621,d9c15a34,0.10691909447011576
622,da202f81,0.1504055872374771
623,da2a6575,0.3840071273143736
624,db4d33e7,0.3716690076312765
625,db8c26cd,0.21431345538523383
626,dc03d1a1,0.10616480152444806
627,dc2dcdbe,0.45741464710520213
628,dc30f0d0,0.26650960452383315
629,dc58fca4,0.23601886458327986
630,dd345a22,0.4285913643156076
631,ddc16ead,0.2106025278563526
632,de1c289d,0.9433063818336165
633,de700244,0.21733908941231472
634,ded4c30b,0.11691722582985921
635,df5e778e,0.10614529772971439
636,e025c1f1,0.22977680365990433
637,e105ef8f,0.12709102243786577
638,e11b2c68,0.3106504457178479
639,e1281422,0.10614529772971439
640,e183fd14,0.4040749724485923
641,e29a8d3b,0.37178072867249234
642,e36b23d3,0.1810022074018331
643,e3ce3cdd,0.3613131908467163
644,e461e8a4,0.10382416214038125
645,e4837cf2,0.4551726071956055
646,e48dee3e,0.2232044243431951
647,e4ed3477,0.2446994315314965
648,e4fe63c1,0.4385094873497865
649,e56942f7,0.12590371471683093
650,e59c00e8,0.20518231427087275
651,e5e86aa5,0.7618031776341102
652,e6018cc3,0.22276278759987822
653,e6767c79,0.3507764072376485
654,e6b9ecc2,0.22486794233867954
655,e6daa0ee,0.10546146452408137
656,e6defd49,0.31867273639714666
657,e71138f2,0.12512991797642956
658,e71138f2,0.12512991797642956
659,e7349a38,0.11231547773634479
660,e74a27dd,0.7438729516279018
661,e79aeba2,0.13112413717472857
662,e86d5682,0.21518012381473578
663,e8fd0036,0.10614529772971439
664,e9e7bc49,0.2688307401131663
665,ea111dd2,0.33697886839714397
666,ea67764b,0.23676983573586166
667,ea789ed1,0.10732033678815267
668,eaac9dfe,0.3122682443068143
669,eadd38fb,0.14097929724608488
670,eafab65e,0.21820928339500298
671,eb290760,0.23083180646379037
672,ebba4787,0.11404418497931251
673,ec25110e,0.13112413717472857
674,ec273ae2,0.10452749914074795
675,ed4e5215,0.37488280514994476
676,ed78cdfb,0.26775177782041326
677,edb56f90,0.18380712929500548
678,edecadde,0.22571320082217772
679,efaea5c0,0.6900734902209293
680,efaea5c0,0.6900734902209293
681,f02e0ba8,0.10691909447011576
682,f0fe309c,0.12512991797642956
683,f12b9e59,0.3840697500446533
684,f14cb3c0,0.1077826001134145
685,f17b3463,0.41907035810454574
686,f1940f06,0.4051064510678423
687,f26f2543,0.33473090070636374
688,f26f54c1,0.2514863603925664
689,f30b55fe,0.12222981426814229
690,f3622b37,0.22180844782200904
691,f36c463c,0.616756883721258
692,f384deb8,0.2635955848275495
693,f498cdba,0.11832506126797361
694,f4da1489,0.22718922298693173
695,f51a4e7b,0.3850208785565485
696,f5727645,0.3309339187349487
697,f5e25dd3,0.5478390890570697
698,f602bc33,0.506576028450163
699,f6087b4e,0.23976959676154777
700,f68c5ce3,0.3713551574718225
701,f6c64db2,0.20896522547265253
702,f7271cfd,0.3769822834510621
703,f7857b20,0.36039156889740015
704,f78d44df,0.11529942724089277
705,f8108bb4,0.1913428780412297
706,f81d2841,0.18462528828508515
707,f8d7073f,0.18619769402415756
708,f9598028,0.10452749914074795
709,f9d3469f,0.3818226952975985
710,fa4e1e07,0.4037372247788321
711,fb438723,0.18678164163296845
712,fb438723,0.18678164163296845
713,fb9e0b33,0.11332371024239903
714,fb9e0b33,0.11332371024239903
715,fc3039e9,0.7994318301557506
716,fc3039e9,0.7994318301557506
717,fc97cb6a,0.14088858456509143
718,fda7ba05,0.10382416214038125
719,fdd16702,0.4807200105412064
720,fe0175c3,0.41404393104256454
721,fe19ebad,0.22699550594149856
722,fe8900a9,0.6201545049168504
723,fedd64cc,0.11529942724089277
724,ff229f1d,0.23083180646379037
725,ff55cd75,0.23601886458327986
726,ff6ac8c9,0.4839347559931108
727,ffd13c6a,0.3523312163563768
